sweep_name,output,value_low,value_high,relative_change,trend
zeta_torsion,maximum_torsional_torque_Nm,2.2516575822605978,2.2370773387430556,-0.006475337827745564,approximately unchanged
zeta_torsion,maximum_torsion_element_twist_deg,0.9789533280167276,0.9725834719302406,-0.006506802627038158,approximately unchanged
zeta_torsion,required_imu_sampling_10x_hz,405.34638965171666,405.34638965171666,0.0,approximately unchanged
zeta_torsion,required_imu_sampling_20x_hz,810.6927793034333,810.6927793034333,0.0,approximately unchanged
m_gondola,dominant_pendulum_period_s,74.47804455404827,6.740372956925662,-0.9094985240645755,decreases
m_gondola,dominant_torsion_period_s,6.718034253562379,6.6669430054342795,-0.007605088959022147,approximately unchanged
m_gondola,dominant_pendulum_frequency_hz,0.013426775716087792,0.14835974305732008,10.049543553450238,increases
m_gondola,dominant_torsion_frequency_hz,0.14885306657520075,0.14999378263544352,0.007663369566299649,approximately unchanged
m_gondola,max_gondola_swing_angle_deg,9.13481174817071,8.842402073554343,-0.03201047626131144,approximately unchanged
m_gondola,max_gondola_swing_rate_deg_s,9.98294708532717,13.730528565028207,0.37539831150754993,non-monotonic
m_gondola,max_gondola_yaw_deg,8.676718096491001,10.799915646936103,0.24470053386933893,increases
m_gondola,max_gondola_yaw_rate_deg_s,8.012938105784194,7.983398311397436,-0.003686512237681508,approximately unchanged
m_gondola,settling_time_pendulum_s,9482.839154076159,858.2109395021232,-0.9094985240645757,decreases
m_gondola,settling_time_torsion_s,4276.833437260496,4244.30773850721,-0.007605088959021958,approximately unchanged
m_gondola,peak_total_cable_tension_N,466.8658039788312,2889.2265677744895,5.18855898879562,increases
m_gondola,peak_per_cable_tension_N,116.7164509947078,722.3066419436224,5.18855898879562,increases
m_gondola,minimum_per_cable_tension_N,109.33982076286448,648.0046422217821,4.92652007018715,increases
m_gondola,dynamic_static_tension_ratio,1.0539302444801326,1.1015070544963008,0.045142276033302564,approximately unchanged
m_gondola,maximum_torsional_torque_Nm,1.1512436097429604,6.652185498045456,4.778260519101337,increases
m_gondola,maximum_torsion_element_twist_deg,0.9971944749151185,0.9688701618014777,-0.028404001251663355,approximately unchanged
m_gondola,required_imu_sampling_10x_hz,287.1976097296546,701.1437571186943,1.441328664882331,increases
m_gondola,required_imu_sampling_20x_hz,574.3952194593091,1402.2875142373887,1.441328664882331,increases
m_one_cable_total,dominant_pendulum_period_s,11.064344718015331,10.632079296186655,-0.03906832558505225,approximately unchanged
m_one_cable_total,dominant_torsion_period_s,6.707839795271351,6.706739899632316,-0.0001639716619067531,approximately unchanged
m_one_cable_total,dominant_pendulum_frequency_hz,0.09038040891583637,0.09405497947693675,0.040656715378685586,approximately unchanged
m_one_cable_total,dominant_torsion_frequency_hz,0.14907929087765986,0.14910373966564933,0.00016399855302186346,approximately unchanged
m_one_cable_total,max_gondola_swing_angle_deg,9.007248480946014,9.337709313121199,0.03668832195250781,approximately unchanged
m_one_cable_total,max_gondola_swing_rate_deg_s,9.42154992404903,11.25881183597318,0.19500633406765028,non-monotonic
m_one_cable_total,max_gondola_yaw_deg,9.114909716058964,9.08989677608433,-0.002744178577058732,approximately unchanged
m_one_cable_total,max_gondola_yaw_rate_deg_s,8.001007616097574,7.992939118701212,-0.0010084351601076721,approximately unchanged
m_one_cable_total,settling_time_pendulum_s,1408.7561231558743,1353.7183802664845,-0.03906832558505238,approximately unchanged
m_one_cable_total,settling_time_torsion_s,4270.343443543851,4269.6432282325,-0.00016397166190682588,approximately unchanged
m_one_cable_total,peak_total_cable_tension_N,914.7373673221404,987.7560156722524,0.07982471358295047,increases
m_one_cable_total,peak_per_cable_tension_N,228.6843418305351,246.9390039180631,0.07982471358295047,increases
m_one_cable_total,minimum_per_cable_tension_N,215.74660116651356,228.05338377311975,0.057042764706674555,increases
m_one_cable_total,dynamic_static_tension_ratio,1.0469169085248542,1.0686299286743253,0.020739965103883505,approximately unchanged
m_one_cable_total,maximum_torsional_torque_Nm,2.2049676338858757,2.464067293492728,0.11750723939209652,non-monotonic
m_one_cable_total,maximum_torsion_element_twist_deg,0.9648375027699208,1.0471020816691214,0.08526262574063505,non-monotonic
m_one_cable_total,required_imu_sampling_10x_hz,809.4759313734141,149.94755791790507,-0.8147597079711889,decreases
m_one_cable_total,required_imu_sampling_20x_hz,1618.9518627468283,299.89511583581015,-0.8147597079711889,decreases
gondola_shape,dominant_pendulum_period_s,11.016058743303228,11.025366680433176,0.0008449425830818915,approximately unchanged
gondola_shape,dominant_torsion_period_s,6.7077183063147645,6.4494873401650095,-0.038497586564816215,approximately unchanged
gondola_shape,dominant_pendulum_frequency_hz,0.09077656749133713,0.09069993125713537,-0.0008442292578321336,approximately unchanged
gondola_shape,dominant_torsion_frequency_hz,0.14908199097427546,0.155051083482616,0.040038991090282194,approximately unchanged
gondola_shape,max_gondola_swing_angle_deg,9.035306838768902,8.951079104060666,-0.009322066888401571,approximately unchanged
gondola_shape,max_gondola_swing_rate_deg_s,9.597131389181234,8.746484646878677,-0.08863552115807058,non-monotonic
gondola_shape,max_gondola_yaw_deg,9.11258923043038,8.970634703621656,-0.015577847658784503,approximately unchanged
gondola_shape,max_gondola_yaw_rate_deg_s,7.997162999170766,8.275680463700304,0.034827033606595,approximately unchanged
gondola_shape,settling_time_pendulum_s,1402.608161909921,1403.793285273297,0.0008449425830820099,approximately unchanged
gondola_shape,settling_time_torsion_s,4270.266101271964,4105.871162383446,-0.038497586564816194,approximately unchanged
gondola_shape,peak_total_cable_tension_N,921.9210853207841,915.434835451422,-0.007035580346993733,approximately unchanged
gondola_shape,peak_per_cable_tension_N,230.48027133019602,228.8587088628555,-0.007035580346993733,approximately unchanged
gondola_shape,minimum_per_cable_tension_N,217.02549793082574,217.08389839633998,0.0002690949499991648,approximately unchanged
gondola_shape,dynamic_static_tension_ratio,1.0488580863650248,1.0414787610258096,-0.007035580346993661,approximately unchanged
gondola_shape,maximum_torsional_torque_Nm,2.2516575822605978,2.235962737372945,-0.0069703515362648715,approximately unchanged
gondola_shape,maximum_torsion_element_twist_deg,0.9789533280167276,0.9776685757466459,-0.001312373361745987,approximately unchanged
gondola_shape,required_imu_sampling_10x_hz,405.34638965171666,405.346496124649,2.626714707083524e-07,approximately unchanged
gondola_shape,required_imu_sampling_20x_hz,810.6927793034333,810.692992249298,2.626714707083524e-07,approximately unchanged
