L_susp,N_cables,r_attach,m_gondola,m_one_cable_total,m_cables_total,zeta_pendulum,zeta_torsion,gondola_shape,I_gondola_tilt,I_gondola_yaw,gondola_reference_size,disturbance_case,pend_initial_angle_deg,pend_initial_rate_deg_s,torsion_initial_twist_deg,torsion_initial_yaw_rate_deg_s,dominant_pendulum_period_s,dominant_torsion_period_s,dominant_pendulum_frequency_hz,dominant_torsion_frequency_hz,max_gondola_swing_angle_deg,max_gondola_swing_rate_deg_s,max_gondola_yaw_deg,max_gondola_yaw_rate_deg_s,settling_time_pendulum_s,settling_time_torsion_s,peak_total_cable_tension_N,peak_per_cable_tension_N,minimum_per_cable_tension_N,dynamic_static_tension_ratio,maximum_torsional_torque_Nm,maximum_torsion_element_twist_deg,f_max_relevant_hz,required_imu_sampling_10x_hz,required_imu_sampling_20x_hz,feasible,violations,passes,config_id,shape_complexity,max_ang_rate_deg_s,max_ang_amp_deg,max_settling_s,rank
12.0,3,1.0,100.0,0.1,0.30000000000000004,0.02,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,10.812605902429395,4.518451081510458,0.09248464329725715,0.2213147784407823,9.231347386113992,13.474388325502291,8.287428519158398,11.22493950518592,344.17593541524843,575.3070597930479,942.0891757777476,314.02972525924923,287.76669988619796,1.0771460569870066,10.661427497314742,0.9313898071379692,73.91327776748064,739.1327776748063,1478.2655553496127,OK,OK,True,238,4,13.474388325502291,9.231347386113992,575.3070597930479,154
12.0,3,1.0,100.0,0.1,0.30000000000000004,0.01,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,10.812605902429395,4.518451081510458,0.09248464329725715,0.2213147784407823,9.247464406042688,13.818504963178643,8.287428519158398,11.22493950518592,688.3518708304969,575.3070597930479,945.6416348383453,315.21387827944847,287.7563563568388,1.0812077927208574,10.661427497314742,0.9313898071379692,73.91327776748064,739.1327776748063,1478.2655553496127,OK,OK,True,236,4,13.818504963178643,9.247464406042688,688.3518708304969,155
12.0,3,1.0,100.0,0.1,0.30000000000000004,0.01,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,10.812605902429395,4.518451081510458,0.09248464329725715,0.2213147784407823,9.247464406042688,13.818504963178643,8.286901916317758,11.138301424720694,688.3518708304969,287.65352989652393,945.6416348383453,315.21387827944847,287.7563563568388,1.0812077927208574,10.65148343984523,0.9306148438297919,73.91327776748064,739.1327776748063,1478.2655553496127,OK,OK,True,237,4,13.818504963178643,9.247464406042688,688.3518708304969,156
12.0,3,1.25,100.0,0.1,0.30000000000000004,0.02,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,10.812605902429395,3.617351041269058,0.09248464329725715,0.27644538464510615,9.231347386113992,13.474388325502291,8.178267175716524,13.74347043583414,344.17593541524843,230.28771964663412,942.0891757777476,314.02972525924923,287.76669988619796,1.0771460569870066,16.41215544437255,0.9187177658020402,73.91336720067977,739.1336720067977,1478.2673440135954,OK,OK,True,255,4,13.74347043583414,9.231347386113992,344.17593541524843,157
12.0,3,1.25,100.0,0.1,0.30000000000000004,0.02,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,10.812605902429395,3.617351041269058,0.09248464329725715,0.27644538464510615,9.231347386113992,13.474388325502291,8.178449309710862,13.848691012302451,344.17593541524843,460.57543929326823,942.0891757777476,314.02972525924923,287.76669988619796,1.0771460569870066,16.41470315509758,0.9192057384811858,73.91336720067977,739.1336720067977,1478.2673440135954,OK,OK,True,254,4,13.848691012302451,9.231347386113992,460.57543929326823,158
12.0,3,1.25,100.0,0.1,0.30000000000000004,0.01,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,10.812605902429395,3.617351041269058,0.09248464329725715,0.27644538464510615,9.247464406042688,13.818504963178643,8.178267175716524,13.74347043583414,688.3518708304969,230.28771964663412,945.6416348383453,315.21387827944847,287.7563563568388,1.0812077927208574,16.41215544437255,0.9187177658020402,73.91336720067977,739.1336720067977,1478.2673440135954,OK,OK,True,253,4,13.818504963178643,9.247464406042688,688.3518708304969,159
12.0,3,1.25,100.0,0.1,0.30000000000000004,0.01,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,10.812605902429395,3.617351041269058,0.09248464329725715,0.27644538464510615,9.247464406042688,13.818504963178643,8.178449309710862,13.848691012302451,688.3518708304969,460.57543929326823,945.6416348383453,315.21387827944847,287.7563563568388,1.0812077927208574,16.41470315509758,0.9192057384811858,73.91336720067977,739.1336720067977,1478.2673440135954,OK,OK,True,252,4,13.848691012302451,9.247464406042688,688.3518708304969,160
15.0,3,0.5,100.0,0.1,0.30000000000000004,0.02,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,10.093908189782509,0.09061162133589941,0.09906965480548391,9.335016304945775,11.274940695009004,9.345987833589366,5.595430540112427,351.29035491353636,642.5981534078605,932.6053246421301,310.8684415473767,287.68097075536895,1.066302611251258,2.3871496280544062,1.0440819687362648,66.1099387508165,661.0993875081649,1322.1987750163298,OK,OK,True,399,4,11.274940695009004,9.345987833589366,642.5981534078605,161
15.0,3,0.5,100.0,0.1,0.30000000000000004,0.01,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,10.093908189782509,0.09061162133589941,0.09906965480548391,9.351847326653496,11.545836130990176,9.345987833589366,5.595430540112427,702.5807098270727,642.5981534078605,935.538906318868,311.84630210628933,287.6697111978603,1.069656748011548,2.3871496280544062,1.0440819687362648,66.1099387508165,661.0993875081649,1322.1987750163298,OK,OK,True,397,4,11.545836130990176,9.351847326653496,702.5807098270727,162
15.0,3,0.5,100.0,0.1,0.30000000000000004,0.02,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,10.093908189782509,0.09061162133589941,0.09906965480548391,9.335016304945775,11.274940695009004,9.948827168775916,5.642217773984223,351.29035491353636,1285.196306815721,932.6053246421301,310.8684415473767,287.68097075536895,1.066302611251258,2.3932922232510276,1.0471126000680737,66.1099387508165,661.0993875081649,1322.1987750163298,OK,OK,True,398,4,11.274940695009004,9.948827168775916,1285.196306815721,163
15.0,3,0.5,100.0,0.1,0.30000000000000004,0.01,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,10.093908189782509,0.09061162133589941,0.09906965480548391,9.351847326653496,11.545836130990176,9.948827168775916,5.642217773984223,702.5807098270727,1285.196306815721,935.538906318868,311.84630210628933,287.6697111978603,1.069656748011548,2.3932922232510276,1.0471126000680737,66.1099387508165,661.0993875081649,1322.1987750163298,OK,OK,True,396,4,11.545836130990176,9.948827168775916,1285.196306815721,164
15.0,3,0.75,100.0,0.1,0.30000000000000004,0.02,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,6.73195446904809,0.09061162133589941,0.1485452708567415,9.335016304945775,11.274940695009004,8.6248535757297,7.764799092542759,351.29035491353636,428.5695321674317,932.6053246421301,310.8684415473767,287.68097075536895,1.066302611251258,4.981072553711637,0.9672917434417875,66.10998319332722,661.0998319332723,1322.1996638665446,OK,OK,True,415,4,11.274940695009004,9.335016304945775,428.5695321674317,165
15.0,3,0.75,100.0,0.1,0.30000000000000004,0.02,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,6.73195446904809,0.09061162133589941,0.1485452708567415,9.335016304945775,11.274940695009004,8.915061597226419,7.827926548768011,351.29035491353636,857.1390643348634,932.6053246421301,310.8684415473767,287.68097075536895,1.066302611251258,4.988213313211307,0.9689890850568007,66.10998319332722,661.0998319332723,1322.1996638665446,OK,OK,True,414,4,11.274940695009004,9.335016304945775,857.1390643348634,166
15.0,3,0.75,100.0,0.1,0.30000000000000004,0.01,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,6.73195446904809,0.09061162133589941,0.1485452708567415,9.351847326653496,11.545836130990176,8.6248535757297,7.764799092542759,702.5807098270727,428.5695321674317,935.538906318868,311.84630210628933,287.6697111978603,1.069656748011548,4.981072553711637,0.9672917434417875,66.10998319332722,661.0998319332723,1322.1996638665446,OK,OK,True,413,4,11.545836130990176,9.351847326653496,702.5807098270727,167
15.0,3,0.75,100.0,0.1,0.30000000000000004,0.01,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,6.73195446904809,0.09061162133589941,0.1485452708567415,9.351847326653496,11.545836130990176,8.915061597226419,7.827926548768011,702.5807098270727,857.1390643348634,935.538906318868,311.84630210628933,287.6697111978603,1.069656748011548,4.988213313211307,0.9689890850568007,66.10998319332722,661.0998319332723,1322.1996638665446,OK,OK,True,412,4,11.545836130990176,9.351847326653496,857.1390643348634,168
15.0,3,1.0,100.0,0.1,0.30000000000000004,0.02,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,5.051781885636563,0.09061162133589941,0.19794995560739503,9.335016304945775,11.274940695009004,8.35667130786634,10.045154191244382,351.29035491353636,321.606423408462,932.6053246421301,310.8684415473767,287.68097075536895,1.066302611251258,8.598817617724677,0.938998446104464,66.11004541116424,661.1004541116424,1322.2009082232848,OK,OK,True,431,4,11.274940695009004,9.335016304945775,351.29035491353636,169
15.0,3,1.0,100.0,0.1,0.30000000000000004,0.02,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,5.051781885636563,0.09061162133589941,0.19794995560739503,9.335016304945775,11.274940695009004,8.35740028302098,10.126367996765385,351.29035491353636,643.212846816924,932.6053246421301,310.8684415473767,287.68097075536895,1.066302611251258,8.605716957963937,0.9397518601262311,66.11004541116424,661.1004541116424,1322.2009082232848,OK,OK,True,430,4,11.274940695009004,9.335016304945775,643.212846816924,170
15.0,3,1.0,100.0,0.1,0.30000000000000004,0.01,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,5.051781885636563,0.09061162133589941,0.19794995560739503,9.351847326653496,11.545836130990176,8.35740028302098,10.126367996765385,702.5807098270727,643.212846816924,935.538906318868,311.84630210628933,287.6697111978603,1.069656748011548,8.605716957963937,0.9397518601262311,66.11004541116424,661.1004541116424,1322.2009082232848,OK,OK,True,428,4,11.545836130990176,9.351847326653496,702.5807098270727,171
15.0,3,1.0,100.0,0.1,0.30000000000000004,0.01,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,5.051781885636563,0.09061162133589941,0.19794995560739503,9.351847326653496,11.545836130990176,8.35667130786634,10.045154191244382,702.5807098270727,321.606423408462,935.538906318868,311.84630210628933,287.6697111978603,1.069656748011548,8.598817617724677,0.938998446104464,66.11004541116424,661.1004541116424,1322.2009082232848,OK,OK,True,429,4,11.545836130990176,9.351847326653496,702.5807098270727,172
15.0,3,1.25,100.0,0.1,0.30000000000000004,0.02,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,4.0443214134158,0.09061162133589941,0.24726026885074107,9.335016304945775,11.274940695009004,8.230617590115587,12.362159188561492,351.29035491353636,257.4694977590102,932.6053246421301,310.8684415473767,287.68097075536895,1.066302611251258,13.241870177475732,0.9254552761420745,66.11012540264933,661.1012540264933,1322.2025080529866,OK,OK,True,447,4,12.362159188561492,9.335016304945775,351.29035491353636,173
15.0,3,1.25,100.0,0.1,0.30000000000000004,0.02,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,4.0443214134158,0.09061162133589941,0.24726026885074107,9.335016304945775,11.274940695009004,8.230965111282933,12.457827644910168,351.29035491353636,514.9389955180204,932.6053246421301,310.8684415473767,287.68097075536895,1.066302611251258,13.245774707732343,0.925728158150311,66.11012540264933,661.1012540264933,1322.2025080529866,OK,OK,True,446,4,12.457827644910168,9.335016304945775,514.9389955180204,174
15.0,3,1.25,100.0,0.1,0.30000000000000004,0.01,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,4.0443214134158,0.09061162133589941,0.24726026885074107,9.351847326653496,11.545836130990176,8.230617590115587,12.362159188561492,702.5807098270727,257.4694977590102,935.538906318868,311.84630210628933,287.6697111978603,1.069656748011548,13.241870177475732,0.9254552761420745,66.11012540264933,661.1012540264933,1322.2025080529866,OK,OK,True,445,4,12.362159188561492,9.351847326653496,702.5807098270727,175
15.0,3,1.25,100.0,0.1,0.30000000000000004,0.01,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.03611198273317,4.0443214134158,0.09061162133589941,0.24726026885074107,9.351847326653496,11.545836130990176,8.230965111282933,12.457827644910168,702.5807098270727,514.9389955180204,935.538906318868,311.84630210628933,287.6697111978603,1.069656748011548,13.245774707732343,0.925728158150311,66.11012540264933,661.1012540264933,1322.2025080529866,OK,OK,True,444,4,12.457827644910168,9.351847326653496,702.5807098270727,176
18.0,3,0.5,100.0,0.1,0.30000000000000004,0.02,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,11.057322417329358,0.08870206424571599,0.09043780783969642,9.427743339570581,9.607919793901813,9.59232348528177,5.238018036612872,358.85285070934975,703.9310080315171,924.0414130150381,308.013804338346,287.60158344481914,1.0565109865529994,2.0419733231637975,1.07077967711601,60.34984121517849,603.4984121517849,1206.9968243035698,OK,OK,True,591,4,9.607919793901813,9.59232348528177,703.9310080315171,177
18.0,3,0.5,100.0,0.1,0.30000000000000004,0.01,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,11.057322417329358,0.08870206424571599,0.09043780783969642,9.445334552398354,9.828307718738335,9.59232348528177,5.238018036612872,717.7057014186995,703.9310080315171,926.4879936401148,308.82933121337163,287.5883610733045,1.0593083063197049,2.0419733231637975,1.07077967711601,60.34984121517849,603.4984121517849,1206.9968243035698,OK,OK,True,589,4,9.828307718738335,9.59232348528177,717.7057014186995,178
18.0,3,0.75,100.0,0.1,0.30000000000000004,0.02,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,7.374486637832736,0.08870206424571599,0.1356026594271363,9.427743339570581,9.607919793901813,8.744761346434677,7.182726155189716,358.85285070934975,469.4744004704847,924.0414130150381,308.013804338346,287.60158344481914,1.0565109865529994,4.2073296894580485,0.9824332858077932,60.349881785454556,603.4988178545456,1206.9976357090911,OK,OK,True,607,4,9.607919793901813,9.427743339570581,469.4744004704847,179
18.0,3,0.75,100.0,0.1,0.30000000000000004,0.02,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,7.374486637832736,0.08870206424571599,0.1356026594271363,9.427743339570581,9.607919793901813,9.112677914223138,7.240159114193333,358.85285070934975,938.9488009409694,924.0414130150381,308.013804338346,287.60158344481914,1.0565109865529994,4.215195712814699,0.9842700430250559,60.349881785454556,603.4988178545456,1206.9976357090911,OK,OK,True,606,4,9.607919793901813,9.427743339570581,938.9488009409694,180
18.0,3,0.75,100.0,0.1,0.30000000000000004,0.01,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,7.374486637832736,0.08870206424571599,0.1356026594271363,9.445334552398354,9.828307718738335,8.744761346434677,7.182726155189716,717.7057014186995,469.4744004704847,926.4879936401148,308.82933121337163,287.5883610733045,1.0593083063197049,4.2073296894580485,0.9824332858077932,60.349881785454556,603.4988178545456,1206.9976357090911,OK,OK,True,605,4,9.828307718738335,9.445334552398354,717.7057014186995,181
18.0,3,0.75,100.0,0.1,0.30000000000000004,0.01,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,7.374486637832736,0.08870206424571599,0.1356026594271363,9.445334552398354,9.828307718738335,9.112677914223138,7.240159114193333,717.7057014186995,938.9488009409694,926.4879936401148,308.82933121337163,287.5883610733045,1.0593083063197049,4.215195712814699,0.9842700430250559,60.349881785454556,603.4988178545456,1206.9976357090911,OK,OK,True,604,4,9.828307718738335,9.445334552398354,938.9488009409694,182
18.0,3,1.0,100.0,0.1,0.30000000000000004,0.02,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,5.533949788844378,0.08870206424571599,0.18070275990140924,9.427743339570581,9.607919793901813,8.425818361817662,9.242816376057107,358.85285070934975,352.3021854867733,924.0414130150381,308.013804338346,287.60158344481914,1.0565109865529994,7.244460230824333,0.9493217140348625,60.34993858230925,603.4993858230926,1206.998771646185,OK,OK,True,623,4,9.607919793901813,9.427743339570581,358.85285070934975,183
18.0,3,1.0,100.0,0.1,0.30000000000000004,0.02,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,5.533949788844378,0.08870206424571599,0.18070275990140924,9.427743339570581,9.607919793901813,8.429685303025424,9.316966621890684,358.85285070934975,704.6043709735466,924.0414130150381,308.013804338346,287.60158344481914,1.0565109865529994,7.252857803814455,0.9504221408618048,60.34993858230925,603.4993858230926,1206.998771646185,OK,OK,True,622,4,9.607919793901813,9.427743339570581,704.6043709735466,184
18.0,3,1.0,100.0,0.1,0.30000000000000004,0.01,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,5.533949788844378,0.08870206424571599,0.18070275990140924,9.445334552398354,9.828307718738335,8.429685303025424,9.316966621890684,717.7057014186995,704.6043709735466,926.4879936401148,308.82933121337163,287.5883610733045,1.0593083063197049,7.252857803814455,0.9504221408618048,60.34993858230925,603.4993858230926,1206.998771646185,OK,OK,True,620,4,9.828307718738335,9.445334552398354,717.7057014186995,185
18.0,3,1.0,100.0,0.1,0.30000000000000004,0.01,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,5.533949788844378,0.08870206424571599,0.18070275990140924,9.445334552398354,9.828307718738335,8.425818361817662,9.242816376057107,717.7057014186995,352.3021854867733,926.4879936401148,308.82933121337163,287.5883610733045,1.0593083063197049,7.244460230824333,0.9493217140348625,60.34993858230925,603.4993858230926,1206.998771646185,OK,OK,True,621,4,9.828307718738335,9.445334552398354,717.7057014186995,186
18.0,3,1.25,100.0,0.1,0.30000000000000004,0.02,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,4.430332135864728,0.08870206424571599,0.22571671137356303,9.427743339570581,9.607919793901813,8.273958043856917,11.344495582159606,358.85285070934975,282.0437035846984,924.0414130150381,308.013804338346,287.60158344481914,1.0565109865529994,11.099817484355095,0.93090035024663,60.35001160421057,603.5001160421057,1207.0002320842113,OK,OK,True,639,4,11.344495582159606,9.427743339570581,358.85285070934975,187
18.0,3,1.25,100.0,0.1,0.30000000000000004,0.02,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,4.430332135864728,0.08870206424571599,0.22571671137356303,9.427743339570581,9.607919793901813,8.274489407927764,11.435597914685143,358.85285070934975,564.0874071693968,924.0414130150381,308.013804338346,287.60158344481914,1.0565109865529994,11.104583153623224,0.931300029178028,60.35001160421057,603.5001160421057,1207.0002320842113,OK,OK,True,638,4,11.435597914685143,9.427743339570581,564.0874071693968,188
18.0,3,1.25,100.0,0.1,0.30000000000000004,0.01,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,4.430332135864728,0.08870206424571599,0.22571671137356303,9.445334552398354,9.828307718738335,8.273958043856917,11.344495582159606,717.7057014186995,282.0437035846984,926.4879936401148,308.82933121337163,287.5883610733045,1.0593083063197049,11.099817484355095,0.93090035024663,60.35001160421057,603.5001160421057,1207.0002320842113,OK,OK,True,637,4,11.344495582159606,9.445334552398354,717.7057014186995,189
18.0,3,1.25,100.0,0.1,0.30000000000000004,0.01,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,11.273694795082479,4.430332135864728,0.08870206424571599,0.22571671137356303,9.445334552398354,9.828307718738335,8.274489407927764,11.435597914685143,717.7057014186995,564.0874071693968,926.4879936401148,308.82933121337163,287.5883610733045,1.0593083063197049,11.104583153623224,0.931300029178028,60.35001160421057,603.5001160421057,1207.0002320842113,OK,OK,True,636,4,11.435597914685143,9.445334552398354,717.7057014186995,190
10.0,4,0.5,100.0,0.1,0.4,0.02,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.681584208673911,5.476895021152845,0.09361907189646612,0.18258520496336034,8.859458298051758,10.76592829133156,8.412839513705757,9.424225087292395,340.0053853725568,348.66996616474637,909.5287498811322,227.38218747028304,216.2624911299216,1.038882029086786,3.238624198642417,0.9451369729616994,70.13778504917262,701.3778504917262,1402.7557009834525,OK,OK,True,71,1,10.76592829133156,8.859458298051758,348.66996616474637,191
10.0,4,0.5,100.0,0.1,0.4,0.02,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.681584208673911,5.476895021152845,0.09361907189646612,0.18258520496336034,8.859458298051758,10.76592829133156,8.413812736361022,9.499598923666891,340.0053853725568,697.3399323294927,909.5287498811322,227.38218747028304,216.2624911299216,1.038882029086786,3.2421812270076296,0.94617503073427,70.13778504917262,701.3778504917262,1402.7557009834525,OK,OK,True,70,1,10.76592829133156,8.859458298051758,697.3399323294927,192
10.0,4,0.5,100.0,0.1,0.4,0.01,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.681584208673911,5.476895021152845,0.09361907189646612,0.18258520496336034,8.87032930932946,11.145762973925894,8.412839513705757,9.424225087292395,680.0107707451136,348.66996616474637,914.3794371520328,228.5948592880082,216.2551455956788,1.044422581636793,3.238624198642417,0.9451369729616994,70.13778504917262,701.3778504917262,1402.7557009834525,OK,OK,True,69,1,11.145762973925894,8.87032930932946,680.0107707451136,193
10.0,4,0.5,100.0,0.1,0.4,0.01,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.681584208673911,5.476895021152845,0.09361907189646612,0.18258520496336034,8.87032930932946,11.145762973925894,8.413812736361022,9.499598923666891,680.0107707451136,697.3399323294927,914.3794371520328,228.5948592880082,216.2551455956788,1.044422581636793,3.2421812270076296,0.94617503073427,70.13778504917262,701.3778504917262,1402.7557009834525,OK,OK,True,68,1,11.145762973925894,8.87032930932946,697.3399323294927,194
10.0,4,0.75,100.0,0.1,0.4,0.02,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.681584208673911,3.6557608230984924,0.09361907189646612,0.273540871077128,8.859458298051758,10.76592829133156,8.180067057052026,13.739254545861742,340.0053853725568,232.7329623031284,909.5287498811322,227.38218747028304,216.2624911299216,1.038882029086786,7.115001773929764,0.9209225532687404,70.13792708622132,701.3792708622133,1402.7585417244265,OK,OK,True,87,1,13.739254545861742,8.859458298051758,340.0053853725568,195
10.0,4,0.75,100.0,0.1,0.4,0.02,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.681584208673911,3.6557608230984924,0.09361907189646612,0.273540871077128,8.859458298051758,10.76592829133156,8.180413691903848,13.84850878192346,340.0053853725568,465.4659246062568,909.5287498811322,227.38218747028304,216.2624911299216,1.038882029086786,7.1164506396825296,0.921593832352432,70.13792708622132,701.3792708622133,1402.7585417244265,OK,OK,True,86,1,13.84850878192346,8.859458298051758,465.4659246062568,196
10.0,4,0.75,100.0,0.1,0.4,0.01,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.681584208673911,3.6557608230984924,0.09361907189646612,0.273540871077128,8.87032930932946,11.145762973925894,8.180067057052026,13.739254545861742,680.0107707451136,232.7329623031284,914.3794371520328,228.5948592880082,216.2551455956788,1.044422581636793,7.115001773929764,0.9209225532687404,70.13792708622132,701.3792708622133,1402.7585417244265,OK,OK,True,85,1,13.739254545861742,8.87032930932946,680.0107707451136,197
10.0,4,0.75,100.0,0.1,0.4,0.01,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.681584208673911,3.6557608230984924,0.09361907189646612,0.273540871077128,8.87032930932946,11.145762973925894,8.180413691903848,13.84850878192346,680.0107707451136,465.4659246062568,914.3794371520328,228.5948592880082,216.2551455956788,1.044422581636793,7.1164506396825296,0.921593832352432,70.13792708622132,701.3792708622133,1402.7585417244265,OK,OK,True,84,1,13.84850878192346,8.87032930932946,680.0107707451136,198
10.0,4,1.0,100.0,0.1,0.4,0.02,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.681584208673911,2.74654112859946,0.09361907189646612,0.36409431105440193,8.859458298051758,10.76592829133156,8.09667074287117,18.131196946543888,340.0053853725568,174.85023880871884,909.5287498811322,227.38218747028304,216.2624911299216,1.038882029086786,12.524422379373396,0.9111051789028276,70.13812592183376,701.3812592183376,1402.7625184366752,OK,OK,True,103,1,18.131196946543888,8.859458298051758,340.0053853725568,199
10.0,4,1.0,100.0,0.1,0.4,0.02,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.681584208673911,2.74654112859946,0.09361907189646612,0.36409431105440193,8.859458298051758,10.76592829133156,8.096736572310995,18.274255037129933,340.0053853725568,349.7004776174377,909.5287498811322,227.38218747028304,216.2624911299216,1.038882029086786,12.526693653232213,0.9113248072849065,70.13812592183376,701.3812592183376,1402.7625184366752,OK,OK,True,102,1,18.274255037129933,8.859458298051758,349.7004776174377,200
